AtcoCode,PlateCode,CommonName_lang_en,ShortCommonName_lang_en,Street_lang_en,ShortCommonName_lang_ga,LocalityCentre,GridType,Easting,Northing,Longitude,Latitude,StopType,BusStopType,TimingStatus,CompassPoint,StopAreaRef,AdministrativeAreaRef,Indicator_lang_en,NptgLocalityRef,NaptanCode,county,region,electoral_district_id,electoral_district
8220DB000494,494.0,Clare Street,Clare Street,,Sráid an Chláraigh,False,ITM,716427.0,733770.0,-6.251626258,53.3413359,BCT,MKD,OTH,,822G000151,822,,E0822091,494.0,Dublin City,Dublin,02118,Mansion House B
822000242,,North Wall Quay,North Wall Quay,,Cé an Phoirt Thuaidh,False,ITM,717022.0,734499.0,-6.242426442999999,53.34775307,BCT,MKD,OTH,,822G000152,822,,E0822073,2500.0,Dublin City,Dublin,02078,North Dock C
8220DB001490,1490.0,Árd Scoil Rís,Árd Scoil Rís,Griffith Avenue,Ard-Scoil Rís,False,ITM,717887.0,736872.0,-6.228557661,53.36887682,BCT,MKD,OTH,SE,822G000164,822,,E0822032,,Dublin City,Dublin,02058,Grace Park
8220DB001491,1491.0,Griffith Avenue,Griffith Avenue,Griffith Avenue,Ascaill Uí Ghríofa,False,ITM,717949.0,736828.0,-6.22764291,53.36846776,BCT,MKD,OTH,W,822G000164,822,,E0822032,,Dublin City,Dublin,02046,Clontarf West E
8220B007612,7612.0,Merrion Square,Merrion Square,,Cearnóg Mhuirfean,False,ITM,716500.0,733773.0,-6.25052948,53.34134678,BCT,MKD,OTH,,822G000166,822,,E0822065,,Dublin City,Dublin,02117,Mansion House A
8220DB004839,4839.0,Stop No. 4839,,,,False,ITM,716511.0,733796.0,-6.250355919,53.34155096,BCT,MKD,OTH,,822G000166,822,,E0822065,,Dublin City,Dublin,02117,Mansion House A
822000233,,Merrion Street Lower,,,,False,ITM,716511.0,733796.0,-6.250355919,53.34155096,BCT,MKD,OTH,,822G000166,822,,E0822065,,Dublin City,Dublin,02117,Mansion House A
822000232,,Clifton Court Hotel,Clifton Court Hotel,,Óstán Clifton Court,False,ITM,715955.0,734478.0,-6.258451437000001,53.34779931,BCT,MKD,OTH,,822G000167,822,,E0822013,,Dublin City,Dublin,02075,North City
822000228,,John's Park,John's Park,,Páirc Eoin,False,ITM,718194.0,732160.0,-6.225705657000001,53.32648225,BCT,MKD,OTH,,822G000169,822,,E0822029,,Dublin City,Dublin,02129,Pembroke East E
822000215,,Parnell Square North,,,,False,ITM,715570.0,735192.0,-6.263970269,53.35429725,BCT,MKD,OTH,,822G000180,822,,E0822054,,Dublin City,Dublin,02089,Rotunda B
8220DB000318,318.0,Westmoreland Street,Westmoreland Street,Westmoreland Street,Sráid Westmoreland,False,ITM,715916.0,734311.0,-6.259098017,53.34630773,BCT,MKD,OTH,S,822G000182,822,,E0822091,,Dublin City,Dublin,02117,Mansion House A
8220DB006032,6032.0,Cathal Brugha St,Cathal Brugha St,,Sd Chathail Brugha,False,ITM,715821.0,734949.0,-6.260290695,53.35205954,BCT,MKD,OTH,W,822G000184,822,,E0822013,,Dublin City,Dublin,02075,North City
8220DB004508,4508.0,Cathal Brugha Street,Cathal Brugha Street,,Sd Chathail Brugha,False,ITM,715843.0,734971.0,-6.259952357,53.35225235,BCT,MKD,OTH,E,822G000184,822,,E0822013,,Dublin City,Dublin,02088,Rotunda A
8220DB000286,286.0,Cathal Brugha Street,,Cathal Brugha Street,,False,ITM,715804.0,734942.0,-6.260548478,53.35200039,BCT,MKD,OTH,W,822G000184,822,,E0822013,,Dublin City,Dublin,02075,North City
8220DB000287,287.0,Cathal Brugha Street,,Cathal Brugha Street,,False,ITM,715800.0,734945.0,-6.260607433,53.35202821,BCT,MKD,OTH,W,822G000184,822,,E0822013,,Dublin City,Dublin,02075,North City
8220DB000278,278.0,O'Connell St Upper,O'Connell St Upper,,Sd Uí Chonaill Uacht,False,ITM,715765.0,734869.0,-6.261160681000002,53.35135318,BCT,MKD,OTH,N,822G000184,822,opp,E0822013,,Dublin City,Dublin,02075,North City
8220DB007468,7468.0,Stop No. 7468,,,,False,ITM,715812.0,734924.0,-6.260434957999999,53.35183694,BCT,CUS,OTH,,822G000184,822,,E0822013,,Dublin City,Dublin,02075,North City
8220DB001741,1741.0,Alfie Byrne Road,Alfie Byrne Road,,Br Ailf Uí Bhroin,False,ITM,718428.0,736222.0,-6.220675909,53.36291727,BCT,MKD,OTH,,822G000187,822,,E0822038,,Dublin City,Dublin,02045,Clontarf West D
8220DB001349,1349.0,Carlisle Street,Carlisle Street,South Circular Road,Sráid Carlisle,False,ITM,715169.0,732743.0,-6.270881322999999,53.33238573,BCT,MKD,OTH,E,822G000188,822,,E0822076,,Dublin City,Dublin,02162,Wood Quay B
8220DB000997,997.0,Northside SC,Northside SC,Oscar Traynor Road,IS Northside,False,ITM,718948.0,739712.0,-6.211553956,53.39414951,BCT,MKD,OTH,SE,822G000423,822,,E0822035,,Dublin City,Dublin,02071,Kilmore C
8220DB000968,968.0,Armstrong Walk,Armstrong Walk,Oscar Traynor Road,Siúlán Armstrong,False,ITM,719004.0,739675.0,-6.21072636,53.39380454,BCT,MKD,OTH,NW,822G000424,822,,E0822035,,Dublin City,Dublin,02072,Kilmore D
8220DB000994,994.0,Dundaniel Road,,Oscar Traynor Road,,False,ITM,718184.0,740110.0,-6.2228860510000015,53.39789602,BCT,MKD,OTH,E,822G000425,822,opp,E0822040,,Dublin City,Dublin,02070,Kilmore B
8220DB000970,970.0,Clonshaugh Industrial Estate,,Oscar Traynor Road,,False,ITM,718168.0,740090.0,-6.223133999,53.39771995,BCT,MKD,OTH,W,822G000425,822,opp,E0822040,,Dublin City,Dublin,02070,Kilmore B
8220DB000971,971.0,Oscar Traynor Road,,Oscar Traynor Road,,False,ITM,718171.0,740087.0,-6.223090035,53.39769233,BCT,MKD,OTH,W,822G000425,822,,E0822040,,Dublin City,Dublin,02070,Kilmore B
8220DB005060,5060.0,Dundaniel Road,Dundaniel Road,Dundaniel Road,Bóthar Dhún Dónaill,False,ITM,718110.0,740027.0,-6.22402924,53.39716702,BCT,MKD,OTH,S,822G000426,822,,E0822040,,Dublin City,Dublin,02070,Kilmore B
8220DB006078,6078.0,Oscar Traynor Rd,Oscar Traynor Rd,Dundaniel Road,Br Oscair M Thréinir,False,ITM,718097.0,740035.0,-6.224221621,53.39724178,BCT,MKD,OTH,N,822G000426,822,,E0822040,,Dublin City,Dublin,02070,Kilmore B
8220DB000967,967.0,Woodville,Woodville,Oscar Traynor Road,Baile na Coille,False,ITM,719298.0,739514.0,-6.206369142000001,53.39229206,BCT,MKD,OTH,NW,822G000427,822,opp,E0822035,,Dublin City,Dublin,02072,Kilmore D
8220DB001004,1004.0,Rathvale,Rathvale,Tonlegee Road,Ráth an Ghleanna,False,ITM,720648.0,739373.0,-6.1861370110000005,53.390719,BCT,MKD,OTH,E,822G000428,822,,E0822044,,Dublin City,Dublin,02008,Ayrfield
8220DB000963,963.0,Rathvale,Rathvale,Tonlegee Road,Ráth an Ghleanna,False,ITM,720612.0,739354.0,-6.186685205,53.39055656,BCT,MKD,OTH,E,822G000428,822,,E0822044,,Dublin City,Dublin,02008,Ayrfield
8220DB000964,964.0,St John's Church,St John's Church,Tonlegee Road,Séipéal N Eoin,False,ITM,720243.0,739295.0,-6.192252282999999,53.39011070000001,BCT,MKD,OTH,E,822G000429,822,opp,E0822044,,Dublin City,Dublin,02008,Ayrfield
8220DB000966,966.0,Oscar Traynor Road,Oscar Traynor Road,Oscar Traynor Road,Br Oscair M Thréinir,False,ITM,719530.0,739405.0,-6.202924183,53.39126054,BCT,MKD,OTH,SE,822G000430,822,,E0822035,,Dublin City,Dublin,02071,Kilmore C
8220DB000977,977.0,Grove Road,,Ballygall Road West,,False,ITM,713853.0,739156.0,-6.2883220789999985,53.39027765,BCT,MKD,OTH,W,822G000431,822,opp,E0822022,,Dublin City,Dublin,02012,Ballygall B
8220DB000979,979.0,St Canice's GNS,St Canice's GNS,Seamus Ennis Road,SNC Chainnigh,False,ITM,713270.0,739106.0,-6.2971006360000015,53.38995381,BCT,MKD,OTH,W,822G000432,822,opp,E0822022,,Dublin City,Dublin,02011,Ballygall A
8220DB000972,972.0,Aulden Grange,Aulden Grange,Oscar Traynor Road,Gráinseach Aulden,False,ITM,717386.0,739990.0,-6.234923799,53.39699605,BCT,MKD,OTH,W,822G000434,822,opp,E0822040,,Dublin City,Dublin,02069,Kilmore A
8220DB001028,1028.0,South Hill,South Hill,Milltown Road,An Cnoc Theas,False,ITM,716244.0,730110.0,-6.2557146810000015,53.30849911,BCT,MKD,OTH,E,822G000437,822,opp,E0822072,,Dublin City,Dublin,02136,Rathmines East C
8220DB001062,1062.0,South Hill,South Hill,Milltown Road,An Cnoc Theas,False,ITM,716271.0,730084.0,-6.255319266,53.30825964,BCT,MKD,OTH,W,822G000437,822,,E0822072,,Dublin City,Dublin,02136,Rathmines East C
8220DB001027,1027.0,Dodder Walk,Dodder Walk,Milltown Road,Siúlan na Dothra,False,ITM,716097.0,730133.0,-6.257910941,53.30873794,BCT,MKD,OTH,E,822G000438,822,,E0822072,,Dublin City,Dublin,02136,Rathmines East C
8220DB001063,1063.0,Dodder Walk,Dodder Walk,Milltown Road,Siúlan na Dothra,False,ITM,716034.0,730113.0,-6.258863118,53.30857208,BCT,MKD,OTH,W,822G000438,822,opp,E0822072,,Dublin City,Dublin,02136,Rathmines East C
8220DB001064,1064.0,Dartry Road,Dartry Road,Dartry Road,Bóthar Dhartraí,False,ITM,715894.0,730205.0,-6.26092922,53.30942914,BCT,MKD,OTH,NW,822G000439,822,,E0822014,,Dublin City,Dublin,02133,Rathfarnham
8220DB001026,1026.0,Orwell Park,Orwell Park,Dartry Road,Páirc Orwell,False,ITM,715935.0,730170.0,-6.260327082000001,53.30910577,BCT,MKD,OTH,SE,822G000439,822,opp,E0822014,,Dublin City,Dublin,02136,Rathmines East C
8220DB001023,1023.0,Rathmines Close,Rathmines Close,Upper Rathmines Road,Clós Ráth Maonais,False,ITM,715608.0,731046.0,-6.264912289,53.31704619,BCT,MKD,OTH,S,822G000440,822,opp,E0822015,,Dublin City,Dublin,02140,Rathmines West C
8220DB001024,1024.0,Frankfort Avenue,Frankfort Avenue,Upper Rathmines Road,Ascaill Frankfort,False,ITM,715604.0,730913.0,-6.265020756,53.31585235,BCT,MKD,OTH,S,822G000441,822,opp,E0822015,,Dublin City,Dublin,02140,Rathmines West C
8220DB001065,1065.0,Trinity Hall,Trinity Hall,Dartry Road,Halla na Tríonóide,False,ITM,715764.0,730469.0,-6.26278268,53.31182903,BCT,MKD,OTH,N,822G000442,822,,E0822014,,Dublin City,Dublin,02133,Rathfarnham
8220DB001025,1025.0,Trinity Hall,Trinity Hall,Dartry Road,Halla na Tríonóide,False,ITM,715785.0,730444.0,-6.262476822999999,53.31159987,BCT,MKD,OTH,S,822G000442,822,,E0822014,,Dublin City,Dublin,02133,Rathfarnham
8220DB001018,1018.0,St Mary's College,St Mary's College,,Coláiste Mhuire,False,ITM,715581.0,732217.0,-6.264890547,53.32757099,BCT,MKD,OTH,N,822G000443,822,,E0822015,,Dublin City,Dublin,02138,Rathmines West A
8220DB001071,1071.0,St Mary's College,St Mary's College,,Coláiste Mhuire,False,ITM,715593.0,732178.0,-6.264724711,53.32721804,BCT,MKD,OTH,S,822G000443,822,,E0822015,,Dublin City,Dublin,02139,Rathmines West B
8220DB001072,1072.0,South Richmond St,South Richmond St,Richmond Street Sth,Sráid Richmond Theas,False,ITM,715602.0,732613.0,-6.264431045,53.33112360000001,BCT,MKD,OTH,S,822G000444,822,,E0822092,,Dublin City,Dublin,02146,St. Kevin's
8220DB001016,1016.0,South Richmond St,South Richmond St,Richmond Street Sth,Sráid Richmond Theas,False,ITM,715591.0,732603.0,-6.264599755,53.33103618,BCT,MKD,OTH,N,822G000444,822,opp,E0822092,,Dublin City,Dublin,02146,St. Kevin's
8220DB001067,1067.0,Rathmines Close,Rathmines Close,Upper Rathmines Road,Clós Ráth Maonais,False,ITM,715587.0,731046.0,-6.265227306,53.31705077,BCT,MKD,OTH,N,822G000446,822,,E0822015,,Dublin City,Dublin,02141,Rathmines West D
8220DB001007,1007.0,Millbrook Drive,Millbrook Drive,Tonlegee Road,Cde Srn an Mhuilinn,False,ITM,721557.0,739452.0,-6.172447989,53.39122026,BCT,MKD,OTH,E,822G000448,822,,E0822044,,Dublin City,Dublin,02063,Grange E
8220DB001003,1003.0,St John's Church,St John's Church,Tonlegee Road,Séipéal N Eoin,False,ITM,720326.0,739321.0,-6.190995227999999,53.39032535,BCT,MKD,OTH,E,822G000449,822,,E0822044,,Dublin City,Dublin,02008,Ayrfield
8220DB001019,1019.0,Military Road,Military Road,Lower Rathmines Road,An Bóthar Míleata,False,ITM,715578.0,732103.0,-6.264977117000001,53.32654760000001,BCT,MKD,OTH,N,822G000450,822,opp,E0822015,,Dublin City,Dublin,02138,Rathmines West A
8220DB001020,1020.0,Rathmines,Rathmines,Lower Rathmines Road,Ráth Maonais,False,ITM,715573.0,731946.0,-6.265109364,53.32513839,BCT,MKD,OTH,S,822G000451,822,,E0822015,,Dublin City,Dublin,02139,Rathmines West B
8220DB001021,1021.0,Rathmines Rd Upper,Rathmines Rd Upper,Upper Rathmines Road,Br Ráth Maonais Uach,False,ITM,715547.0,731527.0,-6.265652126,53.32138025,BCT,MKD,OTH,S,822G000452,822,opp,E0822015,,Dublin City,Dublin,02140,Rathmines West C
8220DB001017,1017.0,Rathmines Rd Lower,Rathmines Rd Lower,Lower Rathmines Road,Br Ráth Maonais Íoch,False,ITM,715604.0,732410.0,-6.264475065,53.32929965,BCT,MKD,OTH,N,822G000453,822,opp,E0822015,,Dublin City,Dublin,02138,Rathmines West A
8220DB001013,1013.0,Earlsfort Terrace,Earlsfort Terrace,Earlsfort Terrace,Ardán Phort an Iarla,False,ITM,716048.0,733109.0,-6.25755688,53.33548151,BCT,MKD,OTH,S,822G000454,822,,E0822091,,Dublin City,Dublin,02146,St. Kevin's
8220DB001015,1015.0,Adelaide Road,Adelaide Road,Adelaide Road,Bóthar Adelaide,False,ITM,715895.0,732799.0,-6.259966355,53.33273036,BCT,MKD,OTH,W,822G000455,822,opp,E0822091,,Dublin City,Dublin,02146,St. Kevin's
8220DB002412,2412.0,Lavarna,Lavarna,Fortfield Road,Leathbhearna,False,ITM,713165.0,730307.0,-6.301823462000001,53.31093522,BCT,MKD,OTH,NE,822G000456,822,opp,E0822010,,South Dublin,Dublin,03042,Templeogue-Kimmage Manor
8220DB007046,7046.0,Ashtown Village,,Ashtown Village,,False,ITM,710950.0,737553.0,-6.332508399,53.37649538,BCT,MKD,OTH,W,822G000458,822,,E0822001,,Dublin City,Dublin,02006,Ashtown A
8220DB006361,6361.0,Jamestown Road,Jamestown Road,Jamestown Road,Br Bhaile Shéamais,False,ITM,713580.0,740894.0,-6.291799117999999,53.40594861,BCT,MKD,OTH,S,822G000475,822,,E0822012,,Dublin City,Dublin,02015,Ballymun A
8220DB006276,6276.0,Seagrave Terrace,Seagrave Terrace,Jamestown Road,Ardán Seagrave,False,ITM,713571.0,740910.0,-6.29192865,53.40609427,BCT,MKD,OTH,S,822G000475,822,,E0822012,,Fingal,Dublin,04020,Dubber
8220DB007149,7149.0,IKEA,IKEA,IKEA entrance,IKEA,False,ITM,714494.0,741066.0,-6.277997272,53.40729627,BCT,MKD,OTH,S,822G000480,822,nr,E0822047,,Fingal,Dublin,04020,Dubber
8220DB007151,7151.0,IKEA,,St. Margaret's Road,,False,ITM,714780.0,740959.0,-6.27373686,53.40627302,BCT,MKD,OTH,W,822G000481,822,nr,E0822047,,Fingal,Dublin,04020,Dubber
8220DB007150,7150.0,IKEA,,St. Margaret's Road,,False,ITM,714643.0,740971.0,-6.275791923,53.40641057,BCT,MKD,OTH,E,822G000481,822,nr,E0822047,,Fingal,Dublin,04020,Dubber
8220DB007464,7464.0,Junction Edenmore Avenue,,,,False,ITM,720849.0,739203.0,-6.183181815,53.38914607,BCT,MKD,OTH,,822G000514,822,,E0822044,,Dublin City,Dublin,02050,Edenmore
8220DB007463,7463.0,Stop No. 7463,,,,False,ITM,720808.0,739245.0,-6.183781797999999,53.3895327,BCT,MKD,OTH,,822G000514,822,,E0822044,,Dublin City,Dublin,02050,Edenmore
8220DB001807,1807.0,Phoenix Park Avenue,Phoenix Park Avenue,Navan Road,Páirc an Fhionnuisce,False,ITM,710506.0,737311.0,-6.339262883,53.37441447,BCT,MKD,OTH,NW,822G000558,822,,E0822001,,Fingal,Dublin,04017,Castleknock-Park
8220DB001847,1847.0,Old Racecourse,Old Racecourse,Navan Road,Sean Ráschúrsa,False,ITM,710457.0,737367.0,-6.339979374,53.37492776,BCT,MKD,OTH,SE,822G000558,822,opp,E0822001,,Fingal,Dublin,04017,Castleknock-Park
8220DB001668,1668.0,Old Race Course,Old Race Course,Castleknock Road,Sean-Ráschúrsa,False,ITM,710446.0,736912.0,-6.34030355,53.37084274,BCT,MKD,OTH,W,822G000569,822,opp,E0822001,,Fingal,Dublin,04017,Castleknock-Park
8220DB001694,1694.0,Old Race Course,Old Race Course,Castleknock Road,Sean-Ráschúrsa,False,ITM,710470.0,736932.0,-6.339936076,53.37101739,BCT,MKD,OTH,E,822G000569,822,,E0822001,,Fingal,Dublin,04017,Castleknock-Park
8220DB001667,1667.0,Castleknock Road,Castleknock Road,Castleknock Road,Br Chaisleán Cnucha,False,ITM,710832.0,736924.0,-6.334501519,53.37086977,BCT,MKD,OTH,W,822G000570,822,,E0822001,,Dublin City,Dublin,02079,Phoenix Park
8220DB001695,1695.0,Ashtown Gate,Ashtown Gate,Castleknock Road,Gta Bhaile an Ásaigh,False,ITM,710848.0,736940.0,-6.334255586,53.37101015,BCT,MKD,OTH,E,822G000570,822,opp,E0822001,,Fingal,Dublin,04017,Castleknock-Park
8220DB007113,7113.0,Northwood Avenue,Northwood Avenue,Ballymun Road,Ascaill Northwood,False,ITM,715376.0,740558.0,-6.2649242639999985,53.40254107,BCT,MKD,OTH,S,822G000631,822,,E0822047,,Fingal,Dublin,04020,Dubber
8220DB000321,321.0,Ballymun Road,,Ballymun Road,,False,ITM,715345.0,740524.0,-6.265402646,53.40224243,BCT,MKD,OTH,N,822G000631,822,,E0822047,,Fingal,Dublin,04020,Dubber
8220DB006362,6362.0,Mayeston Lawn,Mayeston Lawn,St. Margaret's Road,Plásóg Mayestown,False,ITM,713728.0,740959.0,-6.2895509139999985,53.40650064,BCT,MKD,OTH,E,822G000670,822,,E0822012,,Fingal,Dublin,04020,Dubber
8220DB001579,1579.0,Cappagh Hospital,Cappagh Hospital,Cappagh Road,Ospidéal Cheapaí,False,ITM,711489.0,739461.0,-6.323738176,53.39352158,BCT,MKD,OTH,NW,822G000740,822,,E0822024,,Fingal,Dublin,04008,Blanchardstown-Abbotstown
8220DB001582,1582.0,Cappagh Road,Cappagh Road,Cappagh Road,Bóthar Cheapaí,False,ITM,711603.0,739380.0,-6.3220535920000005,53.39276989,BCT,MKD,OTH,SE,822G000740,822,opp,E0822024,,Fingal,Dublin,04041,The Ward
8220DB001561,1561.0,Hospital,,Cappagh Hospital,,False,ITM,711304.0,739488.0,-6.326508874,53.39380313,BCT,MKD,OTH,SE,822G000743,822,Entrance,E0822024,,Fingal,Dublin,04008,Blanchardstown-Abbotstown
8220DB001012,1012.0,Naomh Barróg GAA,Naomh Barróg GAA,Kilbarrack Parade,CLG Naomh Barróg,False,ITM,722877.0,739383.0,-6.1526405089999985,53.39029516,BCT,MKD,OTH,NE,822G000749,822,,E0822043,,Fingal,Dublin,04035,Sutton
8220DB007275,7275.0,Entrance to IKEA,,Entrance to IKEA,,False,ITM,715108.0,740909.0,-6.268824525,53.40575249,BCT,MKD,OTH,E,822G000997,822,,E0822047,,Fingal,Dublin,04020,Dubber
8220DB007274,7274.0,Entrance to IKEA,,Entrance to IKEA,,False,ITM,715080.0,740926.0,-6.269239223,53.4059113,BCT,MKD,OTH,NW,822G000997,822,,E0822047,,Fingal,Dublin,04020,Dubber
8220DB007277,7277.0,St Margaret's Road,St Margaret's Road,St. Margaret's Road,Bóthar San Maighréad,False,ITM,714337.0,740918.0,-6.280411029,53.40600083,BCT,MKD,OTH,E,822G000998,822,nr,E0822047,,Fingal,Dublin,04020,Dubber
8220DB007276,7276.0,IKEA,IKEA,St. Margaret's Road,IKEA,False,ITM,714308.0,740929.0,-6.280842979,53.40610592,BCT,MKD,OTH,E,822G000998,822,nr,E0822047,,Fingal,Dublin,04020,Dubber
8220DB007213,7213.0,house number 179,,St. Margarets Road,,False,ITM,714040.0,740933.0,-6.284870187999999,53.4061998,BCT,MKD,OTH,E,822G001003,822,At,E0822012,,Fingal,Dublin,04020,Dubber
8220DB005150,5150.0,Whitehall Rd West,Whitehall Rd West,Whitehall Road West,An Halla Bháin Thiar,False,ITM,712117.0,730799.0,-6.317368653,53.31557769,BCT,MKD,OTH,NE,822G001433,822,,E0822004,,South Dublin,Dublin,03047,Terenure-Cherryfield
8220DB006163,6163.0,Greentrees Park,Greentrees Park,Whitehall Road,Páirc na gCrann Glas,False,ITM,711909.0,730122.0,-6.320727561,53.30954009,BCT,MKD,OTH,S,822G001465,822,opp,E0822004,,South Dublin,Dublin,03048,Terenure-Greentrees
8220DB000956,956.0,Naomh Barróg GAA,Naomh Barróg GAA,Kilbarrack Parade,CLG Naomh Barróg,False,ITM,722861.0,739331.0,-6.152901145,53.3898318,BCT,MKD,OTH,SW,822G001497,822,,E0822043,,Fingal,Dublin,04035,Sutton
8220DB005001,5001.0,N2 Finglas,,North Park Business,,False,ITM,712201.0,740285.0,-6.312745343,53.4007728,BCT,MKD,OTH,NE,822G001541,822,nr,E0822024,,Fingal,Dublin,04041,The Ward
8220DB005000,5000.0,N2 Finglas,,North Park Business,,False,ITM,712208.0,740259.0,-6.312649371,53.40053775,BCT,MKD,OTH,SW,822G001541,822,nr,E0822024,,Dublin City,Dublin,02051,Finglas North A
8220DB004985,4985.0,Lanesborough Estate,Lanesborough Estate,Jamestown Road,Eas Bhéal Átha Liag,False,ITM,713615.0,740491.0,-6.291418069,53.40232099,BCT,MKD,OTH,S,822G001559,822,opp,E0822012,,Dublin City,Dublin,02015,Ballymun A
8220DB004364,4364.0,Mater Christi Sch,Mater Christi Sch,Cappagh Road,Scoil Mater Christi,False,ITM,711610.0,739366.0,-6.321953345,53.39264265,BCT,MKD,OTH,NW,822G001571,822,,E0822024,,Fingal,Dublin,04008,Blanchardstown-Abbotstown
8220DB000322,322.0,Gulliver's Retail Pk,Gulliver's Retail Pk,Ballymun Road,PM Gulliver,False,ITM,715343.0,740748.0,-6.265350845,53.404255000000006,BCT,MKD,OTH,S,822G001656,822,opp,E0822047,,Fingal,Dublin,04020,Dubber
8220DB004793,4793.0,Avila Park,Avila Park,Cappagh Road,Páirc Avila,False,ITM,711672.0,739334.0,-6.321032934,53.39234209,BCT,MKD,OTH,SE,822G001691,822,opp,E0822024,,Dublin City,Dublin,02051,Finglas North A
8220DB002453,2453.0,Limekiln Grove,Limekiln Grove,St. Peter's Road,Garran na Tiníleach,False,ITM,711242.0,730695.0,-6.330530822999999,53.31482788,BCT,MKD,OTH,SE,822G001798,822,,E0822004,,South Dublin,Dublin,03047,Terenure-Cherryfield
8220DB002452,2452.0,St Peter's Road,St Peter's Road,St. Peter's Road,Bóthar Pheadair,False,ITM,711130.0,730844.0,-6.332158697000001,53.31618988,BCT,MKD,OTH,SE,822G001803,822,,E0822004,,South Dublin,Dublin,03047,Terenure-Cherryfield
8220DB002463,2463.0,St Peter's Road,St Peter's Road,St. Peter's Road,Bóthar Pheadair,False,ITM,711197.0,730747.0,-6.331187624,53.31530445,BCT,MKD,OTH,SE,822G001803,822,,E0822004,,South Dublin,Dublin,03047,Terenure-Cherryfield
8220DB002436,2436.0,Lorcan O'Toole Park,Lorcan O'Toole Park,Kimmage Road West,Pc Lorc Uí Thuathail,False,ITM,712683.0,730604.0,-6.308947527000001,53.31370591,BCT,MKD,OTH,E,822G001874,822,,E0822010,,Dublin City,Dublin,02115,Kimmage E
8220DB002414,2414.0,Westbrook,Westbrook,Kimmage Road West,Sruthán Thiar,False,ITM,712573.0,730632.0,-6.3105875939999985,53.31398082,BCT,MKD,OTH,NW,822G001874,822,,E0822010,,South Dublin,Dublin,03048,Terenure-Greentrees
8220DB002415,2415.0,Royston Village,Royston Village,Kimmage Road West,Sráidbhaile Royston,False,ITM,712375.0,730737.0,-6.313520432000001,53.31496607,BCT,MKD,OTH,NW,822G001875,822,opp,E0822004,,South Dublin,Dublin,03048,Terenure-Greentrees
