Unnamed: 0,date_of_sale,address,postal_code,county,price,vat_exclusive,property_description,property_size,town,area_code
99065,28/03/2018,"14 The View, Robswall, Malahide",,Dublin,660000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99107,28/03/2018,"25 Quilty House, Clare Hall, Malahide Rd Dublin 17",Dublin 17,Dublin,215000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99140,28/03/2018,"45 The Walk, Robswall, Malahide",,Dublin,481000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99231,29/03/2018,"112 Seapark, Malahide, Co Dublin",,Dublin,697500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99264,29/03/2018,"2 Estuary Walk, Malahide, Dublin",,Dublin,445000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99269,29/03/2018,"20 The Heights, Robswall, Malahide",,Dublin,605000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99287,29/03/2018,"32 Parkside Cresent, Parkside, Malahide Road",,Dublin,318877.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
99305,29/03/2018,"48 St Brendan'S Park, Malahide Road, Dublin 5",Dublin 5,Dublin,500000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99322,29/03/2018,"64 Biscayne, Coast Rd, Malahide",,Dublin,370000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99339,29/03/2018,"8 Seabury Dr, Malahide, Dublin",,Dublin,540000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99361,29/03/2018,"Little Auburn, Dublin Rd, Malahide",,Dublin,1000050.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99363,29/03/2018,"Unit 7 Parkside Green, Malahide Road",Dublin 13,Dublin,308900.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
99445,05/04/2018,"146 The Marina Village, Malahide, Dublin",,Dublin,485000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99447,05/04/2018,"2 Parkside Green, Parkside, Malahide Road",Dublin 13,Dublin,308370.05,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
99456,05/04/2018,"294 Malahide Road, Artane, Dublin 5",Dublin 5,Dublin,350000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99518,06/04/2018,"20 Hazelbrook, Kinsealy Lane, Malahide",,Dublin,563876.65,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
99551,06/04/2018,"5 Parkside View, Parkside, Malahide Road",Dublin 13,Dublin,339207.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
99578,09/04/2018,"10 Railway Court, Malahide, Dublin",,Dublin,280000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99615,10/04/2018,"1 Parkside Green, Parkside, Malahide Road",,Dublin,329955.94,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
99637,10/04/2018,"23 The View, Robswall, Malahide",,Dublin,685000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99655,10/04/2018,"5 Parkside Green, Parkside, Malahide Road",Dublin 13,Dublin,303956.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
99861,14/04/2018,"12 Lissadel Wood, Swords Rd, Malahide",,Dublin,215000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99921,17/04/2018,"175 Burnell Sq, Northern Cross, Malahide Rd Dublin 17",Dublin 17,Dublin,171000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
99927,17/04/2018,"2 Seamount Cottages, Seamount Rd, Malahide",,Dublin,860000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100081,18/04/2018,"6 Parkside View, Parkside, Malahide Road",,Dublin,334801.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
100146,19/04/2018,"8 The View, Robswall, Malahide",,Dublin,660000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100156,20/04/2018,"1 The Cove, Sea Rd, Malahide",,Dublin,530000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100166,20/04/2018,"147 Biscayne, Malahide, Dublin",,Dublin,640000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100180,20/04/2018,"20 Burnell Court, Malahide Rd, Northern Cross Dublin 17",Dublin 17,Dublin,245000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100204,20/04/2018,"3 Parkside View, Parkside, Malahide Road",Dublin 13,Dublin,395000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
100322,24/04/2018,"150 Ard Na Mara, Malahide, Dublin",,Dublin,8000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100435,26/04/2018,"125 Malahide Road, Donnycarney",Dublin 3,Dublin,427312.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
100448,26/04/2018,"21 Hazelbrook, Kinsealy Lane, Malahide",,Dublin,555066.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
100466,26/04/2018,"5 Mountfield Park, Malahide North, Dublin",,Dublin,200000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100491,27/04/2018,"12 Seabury Ave, Malahide, Dublin",,Dublin,575000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100496,27/04/2018,"141 Primrose Grove, Darndale, Malahide Rd Dublin 17",Dublin 17,Dublin,181000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100505,27/04/2018,"2 Parkside Court, Parkside, Malahide Road",,Dublin,337350.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
100538,27/04/2018,"4 Seapark Hill, Malahide, Dublin",,Dublin,875000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100616,30/04/2018,"14 The Spinnaker, Robswall, Malahide",,Dublin,494500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100686,01/05/2018,"15 Drynam Crescent, Kinsealy, Malahide",,Dublin,315000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100744,02/05/2018,"3 Lissadale Grove, Seabury, Malahide",,Dublin,430000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100790,03/05/2018,"1 Haven View, Malahide, Co Dublin",,Dublin,645000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
100820,03/05/2018,"4 Hazelbrook Lane, Kinsealy, Malahide",,Dublin,713656.38,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
100898,04/05/2018,"16 Parkside Court, Parkside, Malahide Road",,Dublin,334801.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
100930,04/05/2018,"4 Parkside Court, Parkside, Malahide Road",,Dublin,330396.47,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
100942,04/05/2018,"6 Parkside Way, Parkside, Malahide Road",,Dublin,350213.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
100958,04/05/2018,"8 Whitegables, Swords Road, Malahide",,Dublin,581498.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101016,08/05/2018,"25 Parkside Boulevard, Parkside, Malahide Road",,Dublin,352423.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
101036,08/05/2018,"8 Parkside Court, Parkside, Malahide Road",,Dublin,330396.48,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101099,09/05/2018,"Marina, Malahide, Dublin",Dublin 3,Dublin,380000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101145,10/05/2018,"7 Clairville Lodge, Malahide",,Dublin,792951.54,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101155,10/05/2018,"Apt 5 Fairhaven, Strand Street, Malahide",,Dublin,231500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101313,15/05/2018,"14 Parkside Court, Parkside, Malahide Road",,Dublin,334801.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101406,16/05/2018,"6 Clairville Lodge, Malahide, Co Dublin",,Dublin,859031.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
101412,16/05/2018,"7 The Court, Robswall, Malahide",,Dublin,365000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101441,17/05/2018,"160 Burnell Sq, Northern Cross, Malahide Rd Dublin 17",Dublin 17,Dublin,237500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101515,18/05/2018,"22 Parkside Court, Parkside, Malahide Road",,Dublin,281938.33,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101518,18/05/2018,"24 The Terrace, Robswall, Malahide",,Dublin,600000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101523,18/05/2018,"26 The View, Robswall, Malahide",,Dublin,680000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101662,22/05/2018,"4 Waterside Park, Swords Rd, Malahide",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101698,23/05/2018,"15 Waterside Crescent, Swords Rd, Malahide",,Dublin,475000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101732,23/05/2018,"48 Parkside Crescent, Parkside, Malahide Road",Dublin 13,Dublin,335581.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
101790,24/05/2018,"24 Parkside Court, Parkside, Malahide Road",Dublin 13,Dublin,286343.61,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101818,24/05/2018,"64 Parkside Crescent, Parkside, Malahide Rd",,Dublin,302750.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101910,25/05/2018,"28 Mountfield Park, Malahide, Dublin",,Dublin,320000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101916,25/05/2018,"33 Gainsborough Green, Malahide, Dublin",,Dublin,580000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
101932,25/05/2018,"54 Parkside Crescent, Parkside, Malahide Road",Dublin 17,Dublin,343612.33,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
101940,25/05/2018,"60 Parkside Crescent, Parkside, Malahide Road",Dublin 13,Dublin,359024.23,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
101942,25/05/2018,"62 Parkside Crescent, Parkside, Malahide Road",Dublin 17,Dublin,330396.48,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
102052,29/05/2018,"20  Parkside Court, Parkside, Malahide Road",,Dublin,343612.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
102118,30/05/2018,"12 Parkside Court, Parkside, Malahide Road Balgriffin",Dublin 13,Dublin,334801.76,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
102146,30/05/2018,"357 Malahide Marina Village, Malahide, Dublin",,Dublin,530000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102151,30/05/2018,"40 The Warren, Malahide, Dublin",,Dublin,490000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102270,31/05/2018,"Apt 114 Burnell Court, Northern Cross, Malahide Road",Dublin 3,Dublin,190000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102324,01/06/2018,"254 Marina Village, Malahide, Dublin",,Dublin,553000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102353,01/06/2018,"50 Parkside Crescent, Parkside, Malahide Road",Dublin 13,Dublin,359024.22,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
102355,01/06/2018,"56 Parkside Crescent, Parkside, Malahide Road",Dublin 17,Dublin,359024.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
102358,01/06/2018,"6 Brookville Crescent, Malahide Rd, Dublin 5",Dublin 5,Dublin,350000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102454,06/06/2018,"34 Parkside Crescent, Parkside, Malahide Road",,Dublin,352422.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
102531,07/06/2018,"14 Parkside View, Parkside, Malahide Road",Dublin 13,Dublin,338448.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
102566,07/06/2018,"38 Seabury Green, Malahide, Dublin",,Dublin,560000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102569,07/06/2018,"46 Parkside Crescent, Parkside, Malahide Road",Dublin 13,Dublin,343612.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
102625,08/06/2018,"35 Waterside Lawn, Waterside  Swords Road, Malahide",,Dublin,295000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102645,08/06/2018,"65 Burnell Sq, Malahide Rd, Northern Cross Dublin 17",Dublin 17,Dublin,235000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102651,08/06/2018,"8 Hazelbrook, Kinsealy Lane, Malahide",,Dublin,691629.96,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
102666,08/06/2018,"Hilbarth, Dublin Rd, Malahide",,Dublin,860000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102721,12/06/2018,"1 Mornington Park, Malahide Road, Artane",,Dublin,410000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102736,12/06/2018,"20 Waterside Walk, Malahide, Dublin",,Dublin,276064.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102859,14/06/2018,"16 The Moorings, Malahide, Dublin",,Dublin,935000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102870,14/06/2018,"27 Waterside Close, Waterside, Swords Rd  Malahide",,Dublin,320000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102879,14/06/2018,"36 Parkside Crescent, Malahide Road, Balgriffin",Dublin 13,Dublin,315132.75,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
102899,14/06/2018,"77 Belmayne Avenue, Parkside, Malahide Road",Dublin 13,Dublin,330396.47,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
102901,14/06/2018,"9 Auburn Grove, Malahide, Dublin",,Dublin,850000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
102974,15/06/2018,"36 Elmfield Walk, Malahide Road, Clare Hall",Dublin 13,Dublin,362000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103000,15/06/2018,"7 Hazelbrook, Kinsealy Lane, Malahide",,Dublin,731277.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103049,18/06/2018,"28 Gainsborough Downs, Malahide, Dublin",,Dublin,555000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103057,18/06/2018,"40 Parkside Crescent, Parkside, Malahide Road",Dublin 13,Dublin,359024.22,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103058,18/06/2018,"42 Parkside Crescent, Parkside, Malahide Road",Dublin 13,Dublin,359024.22,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103073,18/06/2018,"8 Waterside Ave, Waterside Swords Rd, Malahide Dublin",,Dublin,275000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103076,18/06/2018,"Apartment 3A The Gate, Robswall, Malahide",,Dublin,418502.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103085,19/06/2018,"11 Parkside View, Parkside, Malahide Road",,Dublin,343613.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103097,19/06/2018,"2 Gainsborough Green, Malahide, Dublin",,Dublin,632000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103119,19/06/2018,"58 Parkside Crescent, Malahide Road",Dublin 13,Dublin,352422.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103143,20/06/2018,"12 Seapark Hill, Malahide, Dublin",,Dublin,1150000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103175,20/06/2018,"40 St Margarets Rd, Malahide, Dublin",,Dublin,1060000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103206,21/06/2018,"127 Malahide Road, Donnycarney, Dublin 3",,Dublin,395000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103260,21/06/2018,"Apt 18, St Ives, Malahide",,Dublin,325000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103271,22/06/2018,"1 The Spinnaker, Robswall, Malahide",,Dublin,410000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103274,22/06/2018,"10 Seamount Abbey, Seamount Rd, Malahide",,Dublin,750000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103277,22/06/2018,"11 Parkside Glen, Parkside, Malahide",,Dublin,309742.5,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
103341,22/06/2018,"5 Waterside Rise, Swords Rd, Malahide",,Dublin,322500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103355,22/06/2018,"63 Biscayne, Malahide, Dublin",,Dublin,712500.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103365,22/06/2018,"72 Belmayne Avenue, Parkside, Malahide Road",,Dublin,330396.48,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103375,22/06/2018,"9 Parkside Glen, Parkside, Malahide Road",,Dublin,308370.09,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103436,25/06/2018,"Apartment 1B The Gate, Robswall, Malahide",,Dublin,409691.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103459,26/06/2018,"29 Waterside Drive, Swords Road, Malahide",,Dublin,325000.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103483,26/06/2018,"78 Belmayne Avenue, Parkside, Malahide Road",,Dublin,339208.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103557,28/06/2018,"10 Parkside Glen, Parkside, Malahide Road",Dublin 13,Dublin,319377.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103627,28/06/2018,"76 Belmayne Avenue, Parkside, Malahide Road",,Dublin,339207.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103655,29/06/2018,"14 Clairville Lodge, Malahide",,Dublin,660793.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103660,29/06/2018,"15 Parkside Boulevard, Parkside, Malahide Road",,Dublin,361233.48,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103706,29/06/2018,"56 Newtown Court, Malahide Road, Dublin 17",Dublin 17,Dublin,125000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103803,02/07/2018,"42 The Terrace, Robswall, Malahide",,Dublin,500000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103907,04/07/2018,"27 Parkside Court, Parkside, Malahide Road",,Dublin,272951.54,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
103910,04/07/2018,"31 Dunree Park, Malahideroad, Dublin 5",Dublin 5,Dublin,370000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
103914,04/07/2018,"44 Parkside Crescent, Malahide Road, Dublin",,Dublin,343612.33,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
103941,05/07/2018,"1 Clairville Lodge, Malahide",,Dublin,925110.13,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
103956,05/07/2018,"196 Malahide Marina, Malahide, Co.Dublin",,Dublin,515000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104002,05/07/2018,"Airthrey, St Margarets Rd, Malahide",,Dublin,1125000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104102,06/07/2018,"29 Parkside Court, Parkside, Malahide Road",,Dublin,286343.61,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
104122,06/07/2018,"6 Oakleigh Court, Malahide, Dublin",,Dublin,900000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104133,06/07/2018,"8 Clairville Lodge, Malahide, Co Dublin",,Dublin,660793.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
104140,06/07/2018,"95 Seabury Crescent, Malahide, Dublin",,Dublin,546250.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104159,09/07/2018,"16 Waterside Crescent, Swords Rd, Malahide",,Dublin,480000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104167,09/07/2018,"25 Parkside Court, Parkside, Malahide Road",Dublin 13,Dublin,370044.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
104202,09/07/2018,"8 Parkside Glen, Parkside, Malahide",,Dublin,319376.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
104226,10/07/2018,"18 Railway Court, Malahide, Dublin",,Dublin,375000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104259,10/07/2018,"7 Ashleigh Lawn, Malahide, Dublin",,Dublin,800000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104278,11/07/2018,"1 Parkside Glen, Parkside, Malahide Road",Dublin 13,Dublin,367834.0,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
104347,12/07/2018,"11 The Walk, Robswall, Malahide",,Dublin,490000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104372,12/07/2018,"25 St Ives, Bissets Strand, Malahide",,Dublin,310000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104374,12/07/2018,"26 Parkside Court, Parkside, Malahide Road",,Dublin,281938.32,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
104384,12/07/2018,"3 The Walk, Robswall, Malahide",,Dublin,524000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104596,17/07/2018,"18 Clairville Lodge, Malahide, Co Dublin",,Dublin,660793.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
104692,18/07/2018,"2 Old Estuary Mill, Estuary Rd, Malahide",,Dublin,820000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104710,18/07/2018,"33 Waterside Park, Swords Rd, Malahide",,Dublin,330000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104799,19/07/2018,"33 Hazelbrook, Kinsealy Lane, Malahide",,Dublin,581497.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
104899,20/07/2018,"34 Water Rill, Malahide, Dublin",,Dublin,225000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104904,20/07/2018,"40 St Sylvester Villas, The Hill, Malahide",,Dublin,550000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
104988,23/07/2018,"28 Parkside Court, Parkside, Malahide Road",Dublin 13,Dublin,273128.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
105127,25/07/2018,"27 Park View, Robswalls, Malahide",,Dublin,450000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
105138,25/07/2018,"4 Parkside Glen, Parkside, Malahide Road",,Dublin,376645.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
105182,26/07/2018,"13 Parkside View, Parkside, Malahide Road",,Dublin,325991.18,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
105226,26/07/2018,"4 Robswall, Malahide, Co. Dublin",,Dublin,750000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
105275,27/07/2018,"10 Clairville Lodge, Malahide",,Dublin,660793.0,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,Malahide,Co. Dublin
105296,27/07/2018,"14 The Heights, Robswall, Malahide",,Dublin,610000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
105300,27/07/2018,"16 Clairville Lodge, Malahide",,Dublin,660792.95,Yes,New Dwelling house /Apartment,greater than or equal to 125 sq metres,Malahide,Co. Dublin
105308,27/07/2018,"2 Fishermans Green, Malahide, Co. Dublin",,Dublin,240000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
105371,27/07/2018,"85 Castle Heath, Swords Rd, Malahide",,Dublin,345000.0,No,Second-Hand Dwelling house /Apartment,,Malahide,Co. Dublin
